Date,High,Low,Open,Close,Volume,Adj Close
2007-02-07,17.225099563598633,16.476200103759766,16.75079917907715,16.775800704956055,14885048.0,12.603788375854492
2007-02-08,16.775800704956055,16.476200103759766,16.775800704956055,16.526100158691406,1974846.0,12.41618824005127
2007-02-09,16.576099395751953,16.411300659179688,16.541099548339844,16.411300659179688,1458301.0,12.329938888549805
2007-02-12,16.531200408935547,16.476200103759766,16.531200408935547,16.4862003326416,1156266.0,12.386210441589355
2007-02-13,16.700899124145508,16.476200103759766,16.4862003326416,16.50119972229004,634715.0,12.397480010986328
2007-02-14,16.725900650024414,16.476200103759766,16.506200790405273,16.725900650024414,1162275.0,12.566299438476562
2007-02-15,16.60099983215332,16.476200103759766,16.526100158691406,16.526100158691406,1153061.0,12.41618824005127
2007-02-16,16.700899124145508,16.026899337768555,16.516199111938477,16.700899124145508,580436.0,12.547515869140625
2007-02-21,16.625999450683594,16.231599807739258,16.476200103759766,16.50119972229004,173250.0,12.397480010986328
2007-02-22,16.975500106811523,16.50119972229004,16.621000289916992,16.68090057373047,315054.0,12.532492637634277
2007-02-23,17.225099563598633,16.675899505615234,16.95050048828125,17.2101993560791,122977.0,12.930155754089355
2007-02-26,17.47480010986328,16.880599975585938,17.225099563598633,17.47480010986328,345097.0,13.128952026367188
2007-02-27,17.47480010986328,16.880599975585938,17.225099563598633,17.225099563598633,345298.0,12.941349029541016
2007-02-28,16.536100387573242,15.727299690246582,16.536100387573242,15.976900100708008,1171688.0,12.003569602966309
2007-03-01,15.976900100708008,14.978400230407715,15.976900100708008,15.477700233459473,209902.0,11.628517150878906
2007-03-02,15.377799987792969,14.973400115966797,15.327899932861328,14.973400115966797,198085.0,11.2496337890625
2007-03-05,14.978400230407715,14.229499816894531,14.978400230407715,14.479100227355957,1313493.0,10.87826156616211
2007-03-06,15.472700119018555,14.82859992980957,14.82859992980957,15.15310001373291,845018.0,11.3846435546875
2007-03-07,15.97189998626709,15.033300399780273,15.627400398254395,15.387800216674805,320061.0,11.560975074768066
2007-03-08,15.667400360107422,15.402799606323242,15.40779972076416,15.477700233459473,332479.0,11.628517150878906
2007-03-09,15.667400360107422,15.402799606323242,15.40779972076416,15.477700233459473,332479.0,11.628517150878906
2007-03-12,15.702300071716309,15.477700233459473,15.532600402832031,15.527600288391113,22032.0,11.666006088256836
2007-03-13,15.976900100708008,15.307900428771973,15.976900100708008,15.307900428771973,128385.0,11.500946044921875
2007-03-14,15.477700233459473,15.253000259399414,15.472700119018555,15.42770004272461,232535.0,11.590950965881348
2007-03-15,15.352800369262695,15.173100471496582,15.352800369262695,15.173100471496582,78513.0,11.399669647216797
2007-03-16,15.477700233459473,14.853599548339844,15.477700233459473,14.853599548339844,634514.0,11.159626007080078
2007-03-19,15.477700233459473,14.983400344848633,15.227999687194824,15.10319995880127,267986.0,11.347152709960938
2007-03-20,15.467700004577637,14.479100227355957,15.297900199890137,14.978400230407715,357515.0,11.253389358520508
2007-03-21,15.178099632263184,14.98840045928955,15.10319995880127,15.128199577331543,291019.0,11.365934371948242
2007-03-22,15.178099632263184,15.003399848937988,15.138199806213379,15.028300285339355,43863.0,11.290878295898438
2007-03-23,15.18809986114502,14.628899574279785,15.028300285339355,14.978400230407715,424011.0,11.253389358520508
2007-03-26,15.128199577331543,14.93340015411377,15.128199577331543,14.978400230407715,248758.0,11.253389358520508
2007-03-27,15.028300285339355,14.41919994354248,14.978400230407715,14.429200172424316,250561.0,10.840770721435547
2007-03-28,14.973400115966797,14.254400253295898,14.254400253295898,14.91349983215332,657948.0,11.20462703704834
2007-03-29,14.963399887084961,14.529000282287598,14.728799819946289,14.653800010681152,209502.0,11.009512901306152
2007-03-30,15.327899932861328,14.653800010681152,14.653800010681152,15.227999687194824,421407.0,11.440914154052734
2007-04-02,15.976900100708008,15.352800369262695,15.352800369262695,15.652400016784668,428618.0,11.759769439697266
