Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,70.0,67.0,68.4000015258789,67.9000015258789,8200.0,39.74196243286133
2000-01-04,67.5,64.01000213623047,67.01000213623047,65.0,15600.0,38.044586181640625
2000-01-05,64.5,63.0,63.0,64.0,11100.0,37.45928955078125
2000-01-06,65.0,63.0,64.98999786376953,64.9000015258789,3000.0,37.986061096191406
2000-01-07,64.5,63.0,64.0,63.0,3100.0,36.873985290527344
2000-01-10,64.01000213623047,63.5,64.0,63.5,6300.0,37.16663360595703
2000-01-11,64.01000213623047,63.5,64.0,63.79999923706055,3600.0,37.342227935791016
2000-01-12,64.0,62.0,62.5,63.5,12700.0,37.16663360595703
2000-01-13,63.5,62.0,63.5,63.0,5300.0,36.873985290527344
2000-01-14,63.5,62.0,63.20000076293945,62.5,5100.0,36.581336975097656
2000-01-17,64.0,62.5,62.599998474121094,64.0,11100.0,37.45928955078125
2000-01-18,67.0,64.0,64.0,66.98999786376953,3300.0,39.20933532714844
2000-01-19,67.9800033569336,66.79000091552734,66.9000015258789,67.0,3200.0,39.21519088745117
2000-01-20,66.5,66.0,66.5,66.30000305175781,3800.0,38.80548095703125
2000-01-21,68.0,64.51000213623047,67.0,67.9000015258789,3800.0,39.74196243286133
2000-01-24,69.0,67.0,69.0,68.98999786376953,3100.0,40.379940032958984
2000-01-25,68.98999786376953,68.98999786376953,68.98999786376953,68.98999786376953,0.0,40.379940032958984
2000-01-26,68.98999786376953,67.5,68.98999786376953,68.4000015258789,22900.0,40.03461456298828
2000-01-27,74.80000305175781,69.0,69.0,73.80000305175781,15800.0,43.19524383544922
2000-01-28,80.0,74.0,75.0,74.5,6500.0,43.60494613647461
2000-01-31,75.4000015258789,69.0,75.4000015258789,71.0,7800.0,41.556396484375
2000-02-01,71.5,69.0,71.0,69.9000015258789,3300.0,40.912567138671875
2000-02-02,73.0,70.0,73.0,70.0,4300.0,40.971092224121094
2000-02-03,76.0,70.0,73.0,75.0,29500.0,43.89760208129883
2000-02-04,76.0,74.5,75.0999984741211,74.5199966430664,7200.0,43.61665344238281
2000-02-07,78.5,74.0,75.0,74.5,2200.0,43.60494613647461
2000-02-08,78.0,75.5,76.0,76.80000305175781,8300.0,44.951148986816406
2000-02-09,78.94999694824219,77.5,77.5,78.9000015258789,24400.0,46.18027877807617
2000-02-10,81.98999786376953,78.98999786376953,79.5,78.98999786376953,17800.0,46.23295593261719
2000-02-11,84.0,78.5,78.5,80.80000305175781,16900.0,47.29235076904297
2000-02-14,83.0,81.0,81.0,82.9000015258789,9200.0,48.521484375
2000-02-15,85.0,80.0,82.9000015258789,85.0,7500.0,49.750614166259766
2000-02-16,90.0,85.0,85.01000213623047,89.58999633789062,23700.0,52.43714904785156
2000-02-17,98.48999786376953,90.0,90.0,94.5,18500.0,55.31098175048828
2000-02-18,98.0,92.5,98.0,94.98999786376953,3400.0,55.597774505615234
2000-02-21,96.80000305175781,94.0,94.98999786376953,96.0,11600.0,56.188934326171875
2000-02-22,96.9800033569336,94.0,96.9800033569336,95.4000015258789,8700.0,55.83775329589844
2000-02-23,95.0,93.5,95.0,93.5,2200.0,54.72567367553711
2000-02-24,97.0,92.01000213623047,94.98999786376953,93.0999984741211,6800.0,54.491554260253906
2000-02-25,99.0,92.5,95.0,95.0,5500.0,55.603633880615234
2000-02-28,94.0,90.0,92.5,92.98999786376953,5400.0,54.42716598510742
2000-02-29,96.98999786376953,89.0,96.98999786376953,89.0,3000.0,52.091819763183594
2000-03-01,94.94999694824219,89.0,94.94999694824219,90.0,4800.0,52.6771240234375
2000-03-02,91.5,85.0,90.0,89.0,800.0,52.091819763183594
2000-03-03,92.98999786376953,85.0,92.0,91.0,3100.0,53.262420654296875
2000-03-06,91.0,91.0,91.0,91.0,0.0,53.262420654296875
2000-03-07,91.0,91.0,91.0,91.0,0.0,53.262420654296875
2000-03-08,92.0,86.5,92.0,86.5,10300.0,50.628570556640625
2000-03-09,89.98999786376953,86.5,86.5,89.0,3000.0,52.091819763183594
2000-03-10,89.5,87.0,89.0,88.4000015258789,1100.0,51.74064254760742
2000-03-13,88.4000015258789,88.4000015258789,88.4000015258789,88.4000015258789,0.0,51.74064254760742
2000-03-14,86.9000015258789,83.0,85.5,84.5,12400.0,49.457969665527344
2000-03-15,86.0,80.0,86.0,82.0,3800.0,47.99471664428711
2000-03-16,84.0,78.5999984741211,84.0,79.0,3600.0,46.238807678222656
2000-03-17,79.0,77.5,78.0,78.69999694824219,1700.0,46.06321334838867
2000-03-20,79.0,75.0,79.0,77.80000305175781,2100.0,45.53644561767578
2000-03-21,79.80000305175781,75.0,79.0,76.79000091552734,4800.0,44.94529342651367
