Date,High,Low,Open,Close,Volume,Adj Close
2020-04-02,5.489999771118164,4.829999923706055,4.829999923706055,5.489999771118164,1600,5.489999771118164
2020-04-03,5.5,5.139999866485596,5.480000019073486,5.150000095367432,5800,5.150000095367432
2020-04-06,5.619999885559082,4.849999904632568,5.139999866485596,5.550000190734863,7500,5.550000190734863
2020-04-07,6.849999904632568,5.5,5.599999904632568,6.320000171661377,96400,6.320000171661377
2020-04-08,6.789999961853027,5.739999771118164,6.230000019073486,6.099999904632568,138800,6.099999904632568
2020-04-09,6.550000190734863,5.849999904632568,6.46999979019165,5.900000095367432,155100,5.900000095367432
2020-04-13,6.429999828338623,5.570000171661377,5.949999809265137,5.639999866485596,168300,5.639999866485596
2020-04-14,5.789999961853027,5.409999847412109,5.730000019073486,5.449999809265137,36800,5.449999809265137
2020-04-15,6.190000057220459,5.210000038146973,5.440000057220459,6.190000057220459,12900,6.190000057220459
2020-04-16,6.300000190734863,5.809999942779541,5.809999942779541,6.300000190734863,13700,6.300000190734863
2020-04-17,6.090000152587891,5.920000076293945,6.010000228881836,5.920000076293945,18500,5.920000076293945
2020-04-20,6.059999942779541,5.949999809265137,6.059999942779541,6.0,6800,6.0
2020-04-22,6.090000152587891,5.920000076293945,6.090000152587891,5.949999809265137,2400,5.949999809265137
2020-04-23,6.039999961853027,5.880000114440918,5.900000095367432,6.039999961853027,2100,6.039999961853027
2020-04-24,5.71999979019165,5.25,5.71999979019165,5.71999979019165,2900,5.71999979019165
2020-04-27,5.900000095367432,5.400000095367432,5.71999979019165,5.880000114440918,4700,5.880000114440918
2020-04-28,5.949999809265137,5.760000228881836,5.789999961853027,5.800000190734863,7700,5.800000190734863
2020-04-29,6.090000152587891,5.75,5.75,6.050000190734863,8700,6.050000190734863
2020-04-30,6.070000171661377,5.590000152587891,6.070000171661377,5.960000038146973,3800,5.960000038146973
